logTime,군서배수지_유량,hour,weekday,is_holiday,is_weekend
2018-05-17 00:00:00,28,0,3,False,False
2018-05-17 01:00:00,27,1,3,False,False
2018-05-17 02:00:00,27,2,3,False,False
2018-05-17 03:00:00,27,3,3,False,False
2018-05-17 04:00:00,29,4,3,False,False
2018-05-17 05:00:00,39,5,3,False,False
2018-05-17 06:00:00,49,6,3,False,False
2018-05-17 07:00:00,56,7,3,False,False
2018-05-17 08:00:00,65,8,3,False,False
2018-05-17 09:00:00,67,9,3,False,False
2018-05-17 10:00:00,64,10,3,False,False
2018-05-17 11:00:00,66,11,3,False,False
2018-05-17 12:00:00,62,12,3,False,False
2018-05-17 13:00:00,54,13,3,False,False
2018-05-17 14:00:00,58,14,3,False,False
2018-05-17 15:00:00,53,15,3,False,False
2018-05-17 16:00:00,51,16,3,False,False
2018-05-17 17:00:00,50,17,3,False,False
2018-05-17 18:00:00,51,18,3,False,False
2018-05-17 19:00:00,55,19,3,False,False
2018-05-17 20:00:00,43,20,3,False,False
2018-05-17 21:00:00,42,21,3,False,False
2018-05-17 22:00:00,35,22,3,False,False
2018-05-17 23:00:00,32,23,3,False,False
2018-05-18 00:00:00,27,0,4,False,False
2018-05-18 01:00:00,26,1,4,False,False
2018-05-18 02:00:00,26,2,4,False,False
2018-05-18 03:00:00,27,3,4,False,False
2018-05-18 04:00:00,28,4,4,False,False
2018-05-18 05:00:00,36,5,4,False,False
2018-05-18 06:00:00,48,6,4,False,False
2018-05-18 07:00:00,60,7,4,False,False
2018-05-18 08:00:00,63,8,4,False,False
2018-05-18 09:00:00,71,9,4,False,False
2018-05-18 10:00:00,71,10,4,False,False
2018-05-18 11:00:00,75,11,4,False,False
2018-05-18 12:00:00,71,12,4,False,False
2018-05-18 13:00:00,62,13,4,False,False
2018-05-18 14:00:00,60,14,4,False,False
2018-05-18 15:00:00,58,15,4,False,False
2018-05-18 16:00:00,57,16,4,False,False
2018-05-18 17:00:00,51,17,4,False,False
2018-05-18 18:00:00,50,18,4,False,False
2018-05-18 19:00:00,47,19,4,False,False
2018-05-18 20:00:00,43,20,4,False,False
2018-05-18 21:00:00,38,21,4,False,False
2018-05-18 22:00:00,34,22,4,False,False
2018-05-18 23:00:00,30,23,4,False,False
2018-05-19 00:00:00,28,0,5,False,True
2018-05-19 01:00:00,26,1,5,False,True
2018-05-19 02:00:00,26,2,5,False,True
2018-05-19 03:00:00,26,3,5,False,True
2018-05-19 04:00:00,27,4,5,False,True
2018-05-19 05:00:00,36,5,5,False,True
2018-05-19 06:00:00,45,6,5,False,True
2018-05-19 07:00:00,50,7,5,False,True
2018-05-19 08:00:00,51,8,5,False,True
2018-05-19 09:00:00,49,9,5,False,True
2018-05-19 10:00:00,45,10,5,False,True
2018-05-19 11:00:00,43,11,5,False,True
2018-05-19 12:00:00,48,12,5,False,True
2018-05-19 13:00:00,43,13,5,False,True
2018-05-19 14:00:00,42,14,5,False,True
2018-05-19 15:00:00,42,15,5,False,True
2018-05-19 16:00:00,43,16,5,False,True
2018-05-19 17:00:00,45,17,5,False,True
2018-05-19 18:00:00,50,18,5,False,True
2018-05-19 19:00:00,50,19,5,False,True
2018-05-19 20:00:00,45,20,5,False,True
2018-05-19 21:00:00,42,21,5,False,True
2018-05-19 22:00:00,42,22,5,False,True
2018-05-19 23:00:00,34,23,5,False,True
2018-05-20 00:00:00,30,0,6,False,True
2018-05-20 01:00:00,28,1,6,False,True
2018-05-20 02:00:00,28,2,6,False,True
2018-05-20 03:00:00,26,3,6,False,True
2018-05-20 04:00:00,26,4,6,False,True
2018-05-20 05:00:00,34,5,6,False,True
2018-05-20 06:00:00,45,6,6,False,True
2018-05-20 07:00:00,52,7,6,False,True
2018-05-20 08:00:00,53,8,6,False,True
2018-05-20 09:00:00,54,9,6,False,True
2018-05-20 10:00:00,50,10,6,False,True
2018-05-20 11:00:00,49,11,6,False,True
2018-05-20 12:00:00,54,12,6,False,True
2018-05-20 13:00:00,49,13,6,False,True
2018-05-20 14:00:00,48,14,6,False,True
2018-05-20 15:00:00,44,15,6,False,True
2018-05-20 16:00:00,47,16,6,False,True
2018-05-20 17:00:00,45,17,6,False,True
2018-05-20 18:00:00,48,18,6,False,True
2018-05-20 19:00:00,48,19,6,False,True
2018-05-20 20:00:00,49,20,6,False,True
2018-05-20 21:00:00,40,21,6,False,True
2018-05-20 22:00:00,35,22,6,False,True
2018-05-20 23:00:00,31,23,6,False,True
2018-05-21 00:00:00,29,0,0,False,False
2018-05-21 01:00:00,28,1,0,False,False
2018-05-21 02:00:00,26,2,0,False,False
2018-05-21 03:00:00,27,3,0,False,False
2018-05-21 04:00:00,28,4,0,False,False
2018-05-21 05:00:00,38,5,0,False,False
2018-05-21 06:00:00,49,6,0,False,False
2018-05-21 07:00:00,58,7,0,False,False
2018-05-21 08:00:00,64,8,0,False,False
2018-05-21 09:00:00,65,9,0,False,False
2018-05-21 10:00:00,67,10,0,False,False
2018-05-21 11:00:00,0,11,0,False,False
2018-05-21 12:00:00,0,12,0,False,False
2018-05-21 13:00:00,0,13,0,False,False
2018-05-21 14:00:00,62,14,0,False,False
2018-05-21 15:00:00,55,15,0,False,False
2018-05-21 16:00:00,55,16,0,False,False
2018-05-21 17:00:00,51,17,0,False,False
2018-05-21 18:00:00,48,18,0,False,False
2018-05-21 19:00:00,48,19,0,False,False
2018-05-21 20:00:00,47,20,0,False,False
2018-05-21 21:00:00,41,21,0,False,False
2018-05-21 22:00:00,33,22,0,False,False
2018-05-21 23:00:00,29,23,0,False,False
2018-05-22 00:00:00,28,0,1,True,False
2018-05-22 01:00:00,26,1,1,True,False
2018-05-22 02:00:00,25,2,1,True,False
2018-05-22 03:00:00,26,3,1,True,False
2018-05-22 04:00:00,28,4,1,True,False
2018-05-22 05:00:00,36,5,1,True,False
2018-05-22 06:00:00,45,6,1,True,False
2018-05-22 07:00:00,50,7,1,True,False
2018-05-22 08:00:00,54,8,1,True,False
2018-05-22 09:00:00,56,9,1,True,False
2018-05-22 10:00:00,54,10,1,True,False
2018-05-22 11:00:00,51,11,1,True,False
2018-05-22 12:00:00,56,12,1,True,False
2018-05-22 13:00:00,49,13,1,True,False
2018-05-22 14:00:00,53,14,1,True,False
2018-05-22 15:00:00,43,15,1,True,False
2018-05-22 16:00:00,45,16,1,True,False
2018-05-22 17:00:00,48,17,1,True,False
2018-05-22 18:00:00,47,18,1,True,False
2018-05-22 19:00:00,44,19,1,True,False
2018-05-22 20:00:00,45,20,1,True,False
2018-05-22 21:00:00,37,21,1,True,False
2018-05-22 22:00:00,32,22,1,True,False
2018-05-22 23:00:00,30,23,1,True,False
2018-05-23 00:00:00,26,0,2,False,False
2018-05-23 01:00:00,25,1,2,False,False
2018-05-23 02:00:00,25,2,2,False,False
2018-05-23 03:00:00,25,3,2,False,False
2018-05-23 04:00:00,27,4,2,False,False
2018-05-23 05:00:00,35,5,2,False,False
2018-05-23 06:00:00,45,6,2,False,False
2018-05-23 07:00:00,57,7,2,False,False
2018-05-23 08:00:00,65,8,2,False,False
2018-05-23 09:00:00,64,9,2,False,False
2018-05-23 10:00:00,54,10,2,False,False
2018-05-23 11:00:00,62,11,2,False,False
2018-05-23 12:00:00,57,12,2,False,False
2018-05-23 13:00:00,54,13,2,False,False
2018-05-23 14:00:00,57,14,2,False,False
2018-05-23 15:00:00,56,15,2,False,False
2018-05-23 16:00:00,56,16,2,False,False
2018-05-23 17:00:00,49,17,2,False,False
2018-05-23 18:00:00,52,18,2,False,False
2018-05-23 19:00:00,54,19,2,False,False
2018-05-23 20:00:00,46,20,2,False,False
2018-05-23 21:00:00,40,21,2,False,False
2018-05-23 22:00:00,34,22,2,False,False
2018-05-23 23:00:00,29,23,2,False,False
2018-05-24 00:00:00,28,0,3,False,False
2018-05-24 01:00:00,26,1,3,False,False
2018-05-24 02:00:00,25,2,3,False,False
2018-05-24 03:00:00,28,3,3,False,False
2018-05-24 04:00:00,32,4,3,False,False
2018-05-24 05:00:00,40,5,3,False,False
2018-05-24 06:00:00,49,6,3,False,False
2018-05-24 07:00:00,57,7,3,False,False
2018-05-24 08:00:00,63,8,3,False,False
2018-05-24 09:00:00,68,9,3,False,False
2018-05-24 10:00:00,66,10,3,False,False
2018-05-24 11:00:00,69,11,3,False,False
2018-05-24 12:00:00,60,12,3,False,False
2018-05-24 13:00:00,53,13,3,False,False
2018-05-24 14:00:00,56,14,3,False,False
2018-05-24 15:00:00,50,15,3,False,False
2018-05-24 16:00:00,52,16,3,False,False
2018-05-24 17:00:00,0,17,3,False,False
2018-05-24 18:00:00,0,18,3,False,False
2018-05-24 19:00:00,49,19,3,False,False
2018-05-24 20:00:00,47,20,3,False,False
2018-05-24 21:00:00,39,21,3,False,False
2018-05-24 22:00:00,34,22,3,False,False
2018-05-24 23:00:00,29,23,3,False,False
2018-05-25 00:00:00,28,0,4,False,False
2018-05-25 01:00:00,26,1,4,False,False
2018-05-25 02:00:00,25,2,4,False,False
2018-05-25 03:00:00,25,3,4,False,False
2018-05-25 04:00:00,29,4,4,False,False
2018-05-25 05:00:00,38,5,4,False,False
2018-05-25 06:00:00,47,6,4,False,False
2018-05-25 07:00:00,56,7,4,False,False
2018-05-25 08:00:00,59,8,4,False,False
2018-05-25 09:00:00,66,9,4,False,False
2018-05-25 10:00:00,63,10,4,False,False
2018-05-25 11:00:00,61,11,4,False,False
2018-05-25 12:00:00,64,12,4,False,False
2018-05-25 13:00:00,60,13,4,False,False
2018-05-25 14:00:00,65,14,4,False,False
2018-05-25 15:00:00,57,15,4,False,False
2018-05-25 16:00:00,54,16,4,False,False
2018-05-25 17:00:00,52,17,4,False,False
2018-05-25 18:00:00,52,18,4,False,False
2018-05-25 19:00:00,50,19,4,False,False
2018-05-25 20:00:00,44,20,4,False,False
2018-05-25 21:00:00,40,21,4,False,False
2018-05-25 22:00:00,40,22,4,False,False
2018-05-25 23:00:00,32,23,4,False,False
2018-05-26 00:00:00,28,0,5,False,True
2018-05-26 01:00:00,24,1,5,False,True
2018-05-26 02:00:00,25,2,5,False,True
2018-05-26 03:00:00,26,3,5,False,True
2018-05-26 04:00:00,27,4,5,False,True
2018-05-26 05:00:00,35,5,5,False,True
2018-05-26 06:00:00,45,6,5,False,True
2018-05-26 07:00:00,50,7,5,False,True
2018-05-26 08:00:00,54,8,5,False,True
2018-05-26 09:00:00,51,9,5,False,True
2018-05-26 10:00:00,50,10,5,False,True
2018-05-26 11:00:00,49,11,5,False,True
2018-05-26 12:00:00,51,12,5,False,True
2018-05-26 13:00:00,48,13,5,False,True
2018-05-26 14:00:00,47,14,5,False,True
2018-05-26 15:00:00,46,15,5,False,True
2018-05-26 16:00:00,46,16,5,False,True
2018-05-26 17:00:00,50,17,5,False,True
2018-05-26 18:00:00,57,18,5,False,True
2018-05-26 19:00:00,51,19,5,False,True
2018-05-26 20:00:00,50,20,5,False,True
2018-05-26 21:00:00,46,21,5,False,True
2018-05-26 22:00:00,37,22,5,False,True
2018-05-26 23:00:00,32,23,5,False,True
2018-05-27 00:00:00,29,0,6,False,True
2018-05-27 01:00:00,28,1,6,False,True
2018-05-27 02:00:00,26,2,6,False,True
2018-05-27 03:00:00,27,3,6,False,True
2018-05-27 04:00:00,29,4,6,False,True
2018-05-27 05:00:00,39,5,6,False,True
2018-05-27 06:00:00,45,6,6,False,True
2018-05-27 07:00:00,50,7,6,False,True
2018-05-27 08:00:00,52,8,6,False,True
2018-05-27 09:00:00,48,9,6,False,True
2018-05-27 10:00:00,50,10,6,False,True
2018-05-27 11:00:00,50,11,6,False,True
2018-05-27 12:00:00,50,12,6,False,True
2018-05-27 13:00:00,46,13,6,False,True
2018-05-27 14:00:00,46,14,6,False,True
2018-05-27 15:00:00,42,15,6,False,True
2018-05-27 16:00:00,46,16,6,False,True
2018-05-27 17:00:00,50,17,6,False,True
2018-05-27 18:00:00,50,18,6,False,True
2018-05-27 19:00:00,49,19,6,False,True
2018-05-27 20:00:00,43,20,6,False,True
2018-05-27 21:00:00,38,21,6,False,True
2018-05-27 22:00:00,33,22,6,False,True
2018-05-27 23:00:00,29,23,6,False,True
2018-05-28 00:00:00,27,0,0,False,False
2018-05-28 01:00:00,25,1,0,False,False
2018-05-28 02:00:00,25,2,0,False,False
2018-05-28 03:00:00,25,3,0,False,False
2018-05-28 04:00:00,26,4,0,False,False
2018-05-28 05:00:00,37,5,0,False,False
2018-05-28 06:00:00,48,6,0,False,False
2018-05-28 07:00:00,58,7,0,False,False
2018-05-28 08:00:00,65,8,0,False,False
2018-05-28 09:00:00,68,9,0,False,False
2018-05-28 10:00:00,67,10,0,False,False
2018-05-28 11:00:00,66,11,0,False,False
2018-05-28 12:00:00,67,12,0,False,False
2018-05-28 13:00:00,59,13,0,False,False
2018-05-28 14:00:00,60,14,0,False,False
2018-05-28 15:00:00,51,15,0,False,False
2018-05-28 16:00:00,44,16,0,False,False
2018-05-28 17:00:00,48,17,0,False,False
2018-05-28 18:00:00,51,18,0,False,False
2018-05-28 19:00:00,49,19,0,False,False
2018-05-28 20:00:00,43,20,0,False,False
2018-05-28 21:00:00,38,21,0,False,False
2018-05-28 22:00:00,33,22,0,False,False
2018-05-28 23:00:00,29,23,0,False,False
2018-05-29 00:00:00,27,0,1,False,False
2018-05-29 01:00:00,25,1,1,False,False
2018-05-29 02:00:00,25,2,1,False,False
2018-05-29 03:00:00,28,3,1,False,False
2018-05-29 04:00:00,31,4,1,False,False
2018-05-29 05:00:00,37,5,1,False,False
2018-05-29 06:00:00,45,6,1,False,False
2018-05-29 07:00:00,61,7,1,False,False
2018-05-29 08:00:00,65,8,1,False,False
2018-05-29 09:00:00,65,9,1,False,False
2018-05-29 10:00:00,66,10,1,False,False
2018-05-29 11:00:00,63,11,1,False,False
2018-05-29 12:00:00,62,12,1,False,False
2018-05-29 13:00:00,58,13,1,False,False
2018-05-29 14:00:00,57,14,1,False,False
2018-05-29 15:00:00,47,15,1,False,False
2018-05-29 16:00:00,45,16,1,False,False
2018-05-29 17:00:00,54,17,1,False,False
2018-05-29 18:00:00,52,18,1,False,False
2018-05-29 19:00:00,51,19,1,False,False
2018-05-29 20:00:00,49,20,1,False,False
2018-05-29 21:00:00,43,21,1,False,False
2018-05-29 22:00:00,33,22,1,False,False
2018-05-29 23:00:00,31,23,1,False,False
2018-05-30 00:00:00,26,0,2,False,False
2018-05-30 01:00:00,26,1,2,False,False
2018-05-30 02:00:00,28,2,2,False,False
2018-05-30 03:00:00,28,3,2,False,False
2018-05-30 04:00:00,28,4,2,False,False
2018-05-30 05:00:00,36,5,2,False,False
2018-05-30 06:00:00,48,6,2,False,False
2018-05-30 07:00:00,57,7,2,False,False
2018-05-30 08:00:00,63,8,2,False,False
2018-05-30 09:00:00,64,9,2,False,False
2018-05-30 10:00:00,64,10,2,False,False
2018-05-30 11:00:00,66,11,2,False,False
2018-05-30 12:00:00,67,12,2,False,False
2018-05-30 13:00:00,59,13,2,False,False
2018-05-30 14:00:00,55,14,2,False,False
2018-05-30 15:00:00,53,15,2,False,False
2018-05-30 16:00:00,48,16,2,False,False
2018-05-30 17:00:00,52,17,2,False,False
2018-05-30 18:00:00,51,18,2,False,False
2018-05-30 19:00:00,51,19,2,False,False
2018-05-30 20:00:00,54,20,2,False,False
2018-05-30 21:00:00,49,21,2,False,False
2018-05-30 22:00:00,36,22,2,False,False
2018-05-30 23:00:00,28,23,2,False,False
2018-05-31 00:00:00,27,0,3,False,False
2018-05-31 01:00:00,25,1,3,False,False
2018-05-31 02:00:00,24,2,3,False,False
2018-05-31 03:00:00,25,3,3,False,False
2018-05-31 04:00:00,27,4,3,False,False
2018-05-31 05:00:00,37,5,3,False,False
2018-05-31 06:00:00,52,6,3,False,False
2018-05-31 07:00:00,62,7,3,False,False
2018-05-31 08:00:00,62,8,3,False,False
2018-05-31 09:00:00,65,9,3,False,False
2018-05-31 10:00:00,72,10,3,False,False
2018-05-31 11:00:00,73,11,3,False,False
2018-05-31 12:00:00,63,12,3,False,False
2018-05-31 13:00:00,53,13,3,False,False
2018-05-31 14:00:00,49,14,3,False,False
2018-05-31 15:00:00,42,15,3,False,False
2018-05-31 16:00:00,49,16,3,False,False
2018-05-31 17:00:00,46,17,3,False,False
2018-05-31 18:00:00,55,18,3,False,False
2018-05-31 19:00:00,54,19,3,False,False
2018-05-31 20:00:00,50,20,3,False,False
2018-05-31 21:00:00,41,21,3,False,False
2018-05-31 22:00:00,36,22,3,False,False
2018-05-31 23:00:00,30,23,3,False,False
2018-06-01 00:00:00,28,0,4,False,False
2018-06-01 01:00:00,26,1,4,False,False
2018-06-01 02:00:00,26,2,4,False,False
2018-06-01 03:00:00,26,3,4,False,False
2018-06-01 04:00:00,28,4,4,False,False
2018-06-01 05:00:00,38,5,4,False,False
2018-06-01 06:00:00,52,6,4,False,False
2018-06-01 07:00:00,67,7,4,False,False
2018-06-01 08:00:00,65,8,4,False,False
2018-06-01 09:00:00,71,9,4,False,False
2018-06-01 10:00:00,68,10,4,False,False
2018-06-01 11:00:00,74,11,4,False,False
2018-06-01 12:00:00,63,12,4,False,False
2018-06-01 13:00:00,58,13,4,False,False
2018-06-01 14:00:00,66,14,4,False,False
2018-06-01 15:00:00,60,15,4,False,False
2018-06-01 16:00:00,66,16,4,False,False
2018-06-01 17:00:00,60,17,4,False,False
2018-06-01 18:00:00,56,18,4,False,False
2018-06-01 19:00:00,50,19,4,False,False
2018-06-01 20:00:00,47,20,4,False,False
2018-06-01 21:00:00,41,21,4,False,False
2018-06-01 22:00:00,35,22,4,False,False
2018-06-01 23:00:00,32,23,4,False,False
2018-06-02 00:00:00,27,0,5,False,True
2018-06-02 01:00:00,26,1,5,False,True
2018-06-02 02:00:00,25,2,5,False,True
2018-06-02 03:00:00,25,3,5,False,True
2018-06-02 04:00:00,27,4,5,False,True
2018-06-02 05:00:00,35,5,5,False,True
2018-06-02 06:00:00,45,6,5,False,True
2018-06-02 07:00:00,51,7,5,False,True
2018-06-02 08:00:00,54,8,5,False,True
2018-06-02 09:00:00,49,9,5,False,True
2018-06-02 10:00:00,47,10,5,False,True
2018-06-02 11:00:00,47,11,5,False,True
2018-06-02 12:00:00,51,12,5,False,True
2018-06-02 13:00:00,47,13,5,False,True
2018-06-02 14:00:00,43,14,5,False,True
2018-06-02 15:00:00,42,15,5,False,True
2018-06-02 16:00:00,49,16,5,False,True
2018-06-02 17:00:00,48,17,5,False,True
2018-06-02 18:00:00,56,18,5,False,True
2018-06-02 19:00:00,57,19,5,False,True
2018-06-02 20:00:00,51,20,5,False,True
2018-06-02 21:00:00,45,21,5,False,True
2018-06-02 22:00:00,37,22,5,False,True
2018-06-02 23:00:00,33,23,5,False,True
2018-06-03 00:00:00,30,0,6,False,True
2018-06-03 01:00:00,28,1,6,False,True
2018-06-03 02:00:00,27,2,6,False,True
2018-06-03 03:00:00,27,3,6,False,True
2018-06-03 04:00:00,29,4,6,False,True
2018-06-03 05:00:00,38,5,6,False,True
2018-06-03 06:00:00,49,6,6,False,True
2018-06-03 07:00:00,55,7,6,False,True
2018-06-03 08:00:00,60,8,6,False,True
2018-06-03 09:00:00,58,9,6,False,True
2018-06-03 10:00:00,54,10,6,False,True
2018-06-03 11:00:00,50,11,6,False,True
2018-06-03 12:00:00,56,12,6,False,True
2018-06-03 13:00:00,49,13,6,False,True
2018-06-03 14:00:00,47,14,6,False,True
2018-06-03 15:00:00,48,15,6,False,True
2018-06-03 16:00:00,52,16,6,False,True
2018-06-03 17:00:00,56,17,6,False,True
2018-06-03 18:00:00,60,18,6,False,True
2018-06-03 19:00:00,59,19,6,False,True
2018-06-03 20:00:00,49,20,6,False,True
2018-06-03 21:00:00,44,21,6,False,True
2018-06-03 22:00:00,35,22,6,False,True
2018-06-03 23:00:00,30,23,6,False,True
2018-06-04 00:00:00,26,0,0,False,False
2018-06-04 01:00:00,25,1,0,False,False
2018-06-04 02:00:00,25,2,0,False,False
2018-06-04 03:00:00,25,3,0,False,False
2018-06-04 04:00:00,28,4,0,False,False
2018-06-04 05:00:00,37,5,0,False,False
2018-06-04 06:00:00,52,6,0,False,False
2018-06-04 07:00:00,64,7,0,False,False
2018-06-04 08:00:00,68,8,0,False,False
2018-06-04 09:00:00,61,9,0,False,False
2018-06-04 10:00:00,60,10,0,False,False
2018-06-04 11:00:00,65,11,0,False,False
2018-06-04 12:00:00,66,12,0,False,False
2018-06-04 13:00:00,62,13,0,False,False
2018-06-04 14:00:00,61,14,0,False,False
2018-06-04 15:00:00,56,15,0,False,False
2018-06-04 16:00:00,58,16,0,False,False
2018-06-04 17:00:00,60,17,0,False,False
2018-06-04 18:00:00,63,18,0,False,False
2018-06-04 19:00:00,59,19,0,False,False
2018-06-04 20:00:00,47,20,0,False,False
2018-06-04 21:00:00,42,21,0,False,False
2018-06-04 22:00:00,42,22,0,False,False
2018-06-04 23:00:00,30,23,0,False,False
2018-06-05 00:00:00,27,0,1,False,False
2018-06-05 01:00:00,25,1,1,False,False
2018-06-05 02:00:00,26,2,1,False,False
2018-06-05 03:00:00,29,3,1,False,False
2018-06-05 04:00:00,31,4,1,False,False
2018-06-05 05:00:00,40,5,1,False,False
2018-06-05 06:00:00,50,6,1,False,False
2018-06-05 07:00:00,62,7,1,False,False
2018-06-05 08:00:00,72,8,1,False,False
2018-06-05 09:00:00,70,9,1,False,False
2018-06-05 10:00:00,68,10,1,False,False
2018-06-05 11:00:00,65,11,1,False,False
2018-06-05 12:00:00,62,12,1,False,False
2018-06-05 13:00:00,48,13,1,False,False
2018-06-05 14:00:00,53,14,1,False,False
2018-06-05 15:00:00,47,15,1,False,False
2018-06-05 16:00:00,53,16,1,False,False
2018-06-05 17:00:00,63,17,1,False,False
2018-06-05 18:00:00,52,18,1,False,False
2018-06-05 19:00:00,57,19,1,False,False
2018-06-05 20:00:00,51,20,1,False,False
2018-06-05 21:00:00,45,21,1,False,False
2018-06-05 22:00:00,37,22,1,False,False
2018-06-05 23:00:00,30,23,1,False,False
2018-06-06 00:00:00,28,0,2,True,False
2018-06-06 01:00:00,26,1,2,True,False
2018-06-06 02:00:00,27,2,2,True,False
2018-06-06 03:00:00,28,3,2,True,False
2018-06-06 04:00:00,31,4,2,True,False
2018-06-06 05:00:00,37,5,2,True,False
2018-06-06 06:00:00,46,6,2,True,False
2018-06-06 07:00:00,52,7,2,True,False
2018-06-06 08:00:00,60,8,2,True,False
2018-06-06 09:00:00,53,9,2,True,False
2018-06-06 10:00:00,55,10,2,True,False
2018-06-06 11:00:00,60,11,2,True,False
2018-06-06 12:00:00,61,12,2,True,False
2018-06-06 13:00:00,52,13,2,True,False
2018-06-06 14:00:00,50,14,2,True,False
2018-06-06 15:00:00,49,15,2,True,False
2018-06-06 16:00:00,52,16,2,True,False
2018-06-06 17:00:00,50,17,2,True,False
2018-06-06 18:00:00,57,18,2,True,False
2018-06-06 19:00:00,60,19,2,True,False
2018-06-06 20:00:00,53,20,2,True,False
2018-06-06 21:00:00,44,21,2,True,False
2018-06-06 22:00:00,34,22,2,True,False
2018-06-06 23:00:00,30,23,2,True,False
2018-06-07 00:00:00,27,0,3,False,False
2018-06-07 01:00:00,26,1,3,False,False
2018-06-07 02:00:00,25,2,3,False,False
2018-06-07 03:00:00,25,3,3,False,False
2018-06-07 04:00:00,28,4,3,False,False
2018-06-07 05:00:00,36,5,3,False,False
2018-06-07 06:00:00,49,6,3,False,False
2018-06-07 07:00:00,59,7,3,False,False
2018-06-07 08:00:00,65,8,3,False,False
2018-06-07 09:00:00,66,9,3,False,False
2018-06-07 10:00:00,66,10,3,False,False
2018-06-07 11:00:00,72,11,3,False,False
2018-06-07 12:00:00,67,12,3,False,False
2018-06-07 13:00:00,53,13,3,False,False
2018-06-07 14:00:00,61,14,3,False,False
2018-06-07 15:00:00,56,15,3,False,False
2018-06-07 16:00:00,59,16,3,False,False
2018-06-07 17:00:00,58,17,3,False,False
2018-06-07 18:00:00,60,18,3,False,False
2018-06-07 19:00:00,58,19,3,False,False
2018-06-07 20:00:00,50,20,3,False,False
2018-06-07 21:00:00,45,21,3,False,False
2018-06-07 22:00:00,38,22,3,False,False
2018-06-07 23:00:00,32,23,3,False,False
2018-06-08 00:00:00,29,0,4,False,False
2018-06-08 01:00:00,28,1,4,False,False
2018-06-08 02:00:00,26,2,4,False,False
2018-06-08 03:00:00,26,3,4,False,False
2018-06-08 04:00:00,28,4,4,False,False
2018-06-08 05:00:00,39,5,4,False,False
2018-06-08 06:00:00,50,6,4,False,False
2018-06-08 07:00:00,63,7,4,False,False
2018-06-08 08:00:00,66,8,4,False,False
2018-06-08 09:00:00,59,9,4,False,False
2018-06-08 10:00:00,68,10,4,False,False
2018-06-08 11:00:00,67,11,4,False,False
2018-06-08 12:00:00,71,12,4,False,False
2018-06-08 13:00:00,62,13,4,False,False
2018-06-08 14:00:00,61,14,4,False,False
2018-06-08 15:00:00,60,15,4,False,False
2018-06-08 16:00:00,62,16,4,False,False
2018-06-08 17:00:00,60,17,4,False,False
2018-06-08 18:00:00,60,18,4,False,False
2018-06-08 19:00:00,52,19,4,False,False
2018-06-08 20:00:00,60,20,4,False,False
2018-06-08 21:00:00,43,21,4,False,False
2018-06-08 22:00:00,37,22,4,False,False
2018-06-08 23:00:00,31,23,4,False,False
2018-06-09 00:00:00,29,0,5,False,True
2018-06-09 01:00:00,28,1,5,False,True
2018-06-09 02:00:00,27,2,5,False,True
2018-06-09 03:00:00,25,3,5,False,True
2018-06-09 04:00:00,29,4,5,False,True
2018-06-09 05:00:00,37,5,5,False,True
2018-06-09 06:00:00,48,6,5,False,True
2018-06-09 07:00:00,54,7,5,False,True
2018-06-09 08:00:00,58,8,5,False,True
2018-06-09 09:00:00,58,9,5,False,True
2018-06-09 10:00:00,62,10,5,False,True
2018-06-09 11:00:00,61,11,5,False,True
2018-06-09 12:00:00,58,12,5,False,True
2018-06-09 13:00:00,52,13,5,False,True
2018-06-09 14:00:00,53,14,5,False,True
2018-06-09 15:00:00,46,15,5,False,True
2018-06-09 16:00:00,47,16,5,False,True
2018-06-09 17:00:00,52,17,5,False,True
2018-06-09 18:00:00,55,18,5,False,True
2018-06-09 19:00:00,52,19,5,False,True
2018-06-09 20:00:00,47,20,5,False,True
2018-06-09 21:00:00,43,21,5,False,True
2018-06-09 22:00:00,36,22,5,False,True
2018-06-09 23:00:00,31,23,5,False,True
2018-06-10 00:00:00,28,0,6,False,True
2018-06-10 01:00:00,27,1,6,False,True
2018-06-10 02:00:00,26,2,6,False,True
2018-06-10 03:00:00,26,3,6,False,True
2018-06-10 04:00:00,27,4,6,False,True
2018-06-10 05:00:00,36,5,6,False,True
2018-06-10 06:00:00,49,6,6,False,True
2018-06-10 07:00:00,55,7,6,False,True
2018-06-10 08:00:00,59,8,6,False,True
2018-06-10 09:00:00,54,9,6,False,True
2018-06-10 10:00:00,50,10,6,False,True
2018-06-10 11:00:00,51,11,6,False,True
2018-06-10 12:00:00,56,12,6,False,True
2018-06-10 13:00:00,52,13,6,False,True
2018-06-10 14:00:00,51,14,6,False,True
2018-06-10 15:00:00,45,15,6,False,True
2018-06-10 16:00:00,50,16,6,False,True
2018-06-10 17:00:00,54,17,6,False,True
2018-06-10 18:00:00,56,18,6,False,True
2018-06-10 19:00:00,50,19,6,False,True
2018-06-10 20:00:00,52,20,6,False,True
2018-06-10 21:00:00,44,21,6,False,True
2018-06-10 22:00:00,32,22,6,False,True
2018-06-10 23:00:00,31,23,6,False,True
2018-06-11 00:00:00,28,0,0,False,False
2018-06-11 01:00:00,28,1,0,False,False
2018-06-11 02:00:00,27,2,0,False,False
2018-06-11 03:00:00,27,3,0,False,False
2018-06-11 04:00:00,29,4,0,False,False
2018-06-11 05:00:00,38,5,0,False,False
2018-06-11 06:00:00,50,6,0,False,False
