logTime,경기동남권_광역 성남 공도(배) 유출 유량 적산차,경기동남권_광역 성남 원곡(배) 유출 유량 적산차,hour,weekday,is_weekend,is_holiday
2020-04-21 03:00:00,0.0,153.0,3,1,False,False
2020-04-21 04:00:00,0.0,137.0,4,1,False,False
2020-04-21 05:00:00,0.0,163.0,5,1,False,False
2020-04-21 06:00:00,0.0,185.0,6,1,False,False
2020-04-21 07:00:00,116.0,258.0,7,1,False,False
2020-04-21 08:00:00,220.0,390.0,8,1,False,False
2020-04-21 09:00:00,192.0,360.0,9,1,False,False
2020-04-21 10:00:00,220.0,370.0,10,1,False,False
2020-04-21 11:00:00,90.0,347.0,11,1,False,False
2020-04-21 12:00:00,146.0,430.0,12,1,False,False
2020-04-21 13:00:00,336.0,328.0,13,1,False,False
2020-04-21 14:00:00,148.0,441.0,14,1,False,False
2020-04-21 15:00:00,92.0,636.0,15,1,False,False
2020-04-21 16:00:00,208.0,385.0,16,1,False,False
2020-04-21 17:00:00,284.0,358.0,17,1,False,False
2020-04-21 18:00:00,168.0,483.0,18,1,False,False
2020-04-21 19:00:00,148.0,359.0,19,1,False,False
2020-04-21 20:00:00,78.0,358.0,20,1,False,False
2020-04-21 21:00:00,178.0,442.0,21,1,False,False
2020-04-21 22:00:00,422.0,351.0,22,1,False,False
2020-04-21 23:00:00,314.0,311.0,23,1,False,False
2020-04-22 00:00:00,248.0,400.0,0,2,False,False
2020-04-22 01:00:00,400.0,545.0,1,2,False,False
2020-04-22 02:00:00,330.0,296.0,2,2,False,False
2020-04-22 03:00:00,116.0,187.0,3,2,False,False
2020-04-22 04:00:00,0.0,135.0,4,2,False,False
2020-04-22 05:00:00,0.0,143.0,5,2,False,False
2020-04-22 06:00:00,0.0,170.0,6,2,False,False
2020-04-22 07:00:00,22.0,273.0,7,2,False,False
2020-04-22 08:00:00,68.0,350.0,8,2,False,False
2020-04-22 09:00:00,140.0,380.0,9,2,False,False
2020-04-22 10:00:00,130.0,350.0,10,2,False,False
2020-04-22 11:00:00,74.0,345.0,11,2,False,False
2020-04-22 12:00:00,230.0,328.0,12,2,False,False
2020-04-22 13:00:00,432.0,352.0,13,2,False,False
2020-04-22 14:00:00,270.0,560.0,14,2,False,False
2020-04-22 15:00:00,176.0,450.0,15,2,False,False
2020-04-22 16:00:00,152.0,481.0,16,2,False,False
2020-04-22 17:00:00,122.0,294.0,17,2,False,False
2020-04-22 18:00:00,50.0,390.0,18,2,False,False
2020-04-22 19:00:00,76.0,552.0,19,2,False,False
2020-04-22 20:00:00,216.0,575.0,20,2,False,False
2020-04-22 21:00:00,306.0,383.0,21,2,False,False
2020-04-22 22:00:00,444.0,410.0,22,2,False,False
2020-04-22 23:00:00,406.0,356.0,23,2,False,False
2020-04-23 00:00:00,368.0,269.0,0,3,False,False
2020-04-23 01:00:00,264.0,237.0,1,3,False,False
2020-04-23 02:00:00,54.0,281.0,2,3,False,False
2020-04-23 03:00:00,0.0,278.0,3,3,False,False
2020-04-23 04:00:00,0.0,126.0,4,3,False,False
2020-04-23 05:00:00,0.0,137.0,5,3,False,False
2020-04-23 06:00:00,38.0,172.0,6,3,False,False
2020-04-23 07:00:00,68.0,298.0,7,3,False,False
2020-04-23 08:00:00,228.0,420.0,8,3,False,False
2020-04-23 09:00:00,156.0,420.0,9,3,False,False
2020-04-23 10:00:00,52.0,442.0,10,3,False,False
2020-04-23 11:00:00,64.0,402.0,11,3,False,False
2020-04-23 12:00:00,72.0,396.0,12,3,False,False
2020-04-23 13:00:00,304.0,409.0,13,3,False,False
2020-04-23 14:00:00,156.0,343.0,14,3,False,False
2020-04-23 15:00:00,234.0,332.0,15,3,False,False
2020-04-23 16:00:00,318.0,585.0,16,3,False,False
2020-04-23 17:00:00,180.0,352.0,17,3,False,False
2020-04-23 18:00:00,76.0,373.0,18,3,False,False
2020-04-23 19:00:00,130.0,388.0,19,3,False,False
2020-04-23 20:00:00,238.0,443.0,20,3,False,False
2020-04-23 21:00:00,268.0,516.0,21,3,False,False
2020-04-23 22:00:00,488.0,543.0,22,3,False,False
2020-04-23 23:00:00,468.0,399.0,23,3,False,False
2020-04-24 00:00:00,198.0,319.0,0,4,False,False
2020-04-24 01:00:00,264.0,219.0,1,4,False,False
2020-04-24 02:00:00,210.0,170.0,2,4,False,False
2020-04-24 03:00:00,0.0,379.0,3,4,False,False
2020-04-24 04:00:00,0.0,126.0,4,4,False,False
2020-04-24 05:00:00,0.0,149.0,5,4,False,False
2020-04-24 06:00:00,32.0,178.0,6,4,False,False
2020-04-24 07:00:00,64.0,321.0,7,4,False,False
2020-04-24 08:00:00,124.0,353.0,8,4,False,False
2020-04-24 09:00:00,142.0,475.0,9,4,False,False
2020-04-24 10:00:00,154.0,394.0,10,4,False,False
2020-04-24 11:00:00,166.0,405.0,11,4,False,False
2020-04-24 12:00:00,134.0,381.0,12,4,False,False
2020-04-24 13:00:00,260.0,345.0,13,4,False,False
2020-04-24 14:00:00,96.0,480.0,14,4,False,False
2020-04-24 15:00:00,204.0,399.0,15,4,False,False
2020-04-24 16:00:00,280.0,517.0,16,4,False,False
2020-04-24 17:00:00,192.0,468.0,17,4,False,False
2020-04-24 18:00:00,68.0,437.0,18,4,False,False
2020-04-24 19:00:00,198.0,494.0,19,4,False,False
2020-04-24 20:00:00,270.0,371.0,20,4,False,False
2020-04-24 21:00:00,336.0,401.0,21,4,False,False
2020-04-24 22:00:00,406.0,429.0,22,4,False,False
2020-04-24 23:00:00,386.0,293.0,23,4,False,False
2020-04-25 00:00:00,156.0,275.0,0,5,True,False
2020-04-25 01:00:00,222.0,348.0,1,5,True,False
2020-04-25 02:00:00,198.0,212.0,2,5,True,False
2020-04-25 03:00:00,176.0,282.0,3,5,True,False
2020-04-25 04:00:00,52.0,252.0,4,5,True,False
2020-04-25 05:00:00,0.0,166.0,5,5,True,False
2020-04-25 06:00:00,0.0,224.0,6,5,True,False
2020-04-25 07:00:00,6.0,266.0,7,5,True,False
2020-04-25 08:00:00,54.0,300.0,8,5,True,False
2020-04-25 09:00:00,52.0,341.0,9,5,True,False
2020-04-25 10:00:00,154.0,487.0,10,5,True,False
2020-04-25 11:00:00,134.0,499.0,11,5,True,False
2020-04-25 12:00:00,252.0,452.0,12,5,True,False
2020-04-25 13:00:00,378.0,361.0,13,5,True,False
2020-04-25 14:00:00,242.0,471.0,14,5,True,False
2020-04-25 15:00:00,208.0,686.0,15,5,True,False
2020-04-25 16:00:00,288.0,485.0,16,5,True,False
2020-04-25 17:00:00,256.0,322.0,17,5,True,False
2020-04-25 18:00:00,188.0,423.0,18,5,True,False
2020-04-25 19:00:00,264.0,402.0,19,5,True,False
2020-04-25 20:00:00,220.0,549.0,20,5,True,False
2020-04-25 21:00:00,332.0,424.0,21,5,True,False
2020-04-25 22:00:00,402.0,323.0,22,5,True,False
2020-04-25 23:00:00,206.0,235.0,23,5,True,False
2020-04-26 00:00:00,108.0,242.0,0,6,True,False
2020-04-26 01:00:00,150.0,407.0,1,6,True,False
2020-04-26 02:00:00,266.0,264.0,2,6,True,False
2020-04-26 03:00:00,86.0,262.0,3,6,True,False
2020-04-26 04:00:00,0.0,176.0,4,6,True,False
2020-04-26 05:00:00,0.0,139.0,5,6,True,False
2020-04-26 06:00:00,2.0,155.0,6,6,True,False
2020-04-26 07:00:00,20.0,200.0,7,6,True,False
2020-04-26 08:00:00,56.0,269.0,8,6,True,False
2020-04-26 09:00:00,120.0,358.0,9,6,True,False
2020-04-26 10:00:00,190.0,475.0,10,6,True,False
2020-04-26 11:00:00,144.0,562.0,11,6,True,False
2020-04-26 12:00:00,210.0,455.0,12,6,True,False
2020-04-26 13:00:00,244.0,382.0,13,6,True,False
2020-04-26 14:00:00,336.0,607.0,14,6,True,False
2020-04-26 15:00:00,438.0,407.0,15,6,True,False
2020-04-26 16:00:00,462.0,417.0,16,6,True,False
2020-04-26 17:00:00,242.0,381.0,17,6,True,False
2020-04-26 18:00:00,66.0,438.0,18,6,True,False
2020-04-26 19:00:00,174.0,482.0,19,6,True,False
2020-04-26 20:00:00,302.0,464.0,20,6,True,False
2020-04-26 21:00:00,380.0,378.0,21,6,True,False
2020-04-26 22:00:00,292.0,409.0,22,6,True,False
2020-04-26 23:00:00,222.0,422.0,23,6,True,False
2020-04-27 00:00:00,262.0,273.0,0,0,False,False
2020-04-27 01:00:00,168.0,209.0,1,0,False,False
2020-04-27 02:00:00,0.0,270.0,2,0,False,False
2020-04-27 03:00:00,0.0,265.0,3,0,False,False
2020-04-27 04:00:00,0.0,161.0,4,0,False,False
2020-04-27 05:00:00,0.0,143.0,5,0,False,False
2020-04-27 06:00:00,4.0,176.0,6,0,False,False
2020-04-27 07:00:00,72.0,361.0,7,0,False,False
2020-04-27 08:00:00,120.0,555.0,8,0,False,False
2020-04-27 09:00:00,362.0,468.0,9,0,False,False
2020-04-27 10:00:00,446.0,396.0,10,0,False,False
2020-04-27 11:00:00,220.0,388.0,11,0,False,False
2020-04-27 12:00:00,220.0,325.0,12,0,False,False
2020-04-27 13:00:00,96.0,495.0,13,0,False,False
2020-04-27 14:00:00,118.0,473.0,14,0,False,False
2020-04-27 15:00:00,216.0,329.0,15,0,False,False
2020-04-27 16:00:00,248.0,297.0,16,0,False,False
2020-04-27 17:00:00,138.0,358.0,17,0,False,False
2020-04-27 18:00:00,232.0,521.0,18,0,False,False
2020-04-27 19:00:00,224.0,556.0,19,0,False,False
2020-04-27 20:00:00,376.0,476.0,20,0,False,False
2020-04-27 21:00:00,324.0,475.0,21,0,False,False
2020-04-27 22:00:00,202.0,302.0,22,0,False,False
2020-04-27 23:00:00,168.0,406.0,23,0,False,False
2020-04-28 00:00:00,338.0,364.0,0,1,False,False
2020-04-28 01:00:00,256.0,304.0,1,1,False,False
2020-04-28 02:00:00,144.0,190.0,2,1,False,False
2020-04-28 03:00:00,0.0,138.0,3,1,False,False
2020-04-28 04:00:00,8.0,128.0,4,1,False,False
2020-04-28 05:00:00,0.0,148.0,5,1,False,False
2020-04-28 06:00:00,0.0,280.0,6,1,False,False
2020-04-28 07:00:00,18.0,349.0,7,1,False,False
2020-04-28 08:00:00,78.0,412.0,8,1,False,False
2020-04-28 09:00:00,218.0,528.0,9,1,False,False
2020-04-28 10:00:00,198.0,468.0,10,1,False,False
2020-04-28 11:00:00,300.0,448.0,11,1,False,False
2020-04-28 12:00:00,268.0,387.0,12,1,False,False
2020-04-28 13:00:00,220.0,394.0,13,1,False,False
2020-04-28 14:00:00,204.0,486.0,14,1,False,False
2020-04-28 15:00:00,128.0,516.0,15,1,False,False
2020-04-28 16:00:00,248.0,367.0,16,1,False,False
2020-04-28 17:00:00,206.0,421.0,17,1,False,False
2020-04-28 18:00:00,82.0,410.0,18,1,False,False
2020-04-28 19:00:00,204.0,397.0,19,1,False,False
2020-04-28 20:00:00,284.0,456.0,20,1,False,False
2020-04-28 21:00:00,396.0,447.0,21,1,False,False
2020-04-28 22:00:00,208.0,545.0,22,1,False,False
2020-04-28 23:00:00,160.0,472.0,23,1,False,False
2020-04-29 00:00:00,124.0,443.0,0,2,False,False
2020-04-29 01:00:00,194.0,376.0,1,2,False,False
2020-04-29 02:00:00,178.0,170.0,2,2,False,False
2020-04-29 03:00:00,124.0,141.0,3,2,False,False
2020-04-29 04:00:00,76.0,138.0,4,2,False,False
2020-04-29 05:00:00,0.0,146.0,5,2,False,False
2020-04-29 06:00:00,76.0,217.0,6,2,False,False
2020-04-29 07:00:00,104.0,327.0,7,2,False,False
2020-04-29 08:00:00,204.0,390.0,8,2,False,False
2020-04-29 09:00:00,290.0,356.0,9,2,False,False
2020-04-29 10:00:00,242.0,411.0,10,2,False,False
2020-04-29 11:00:00,348.0,381.0,11,2,False,False
2020-04-29 12:00:00,120.0,382.0,12,2,False,False
2020-04-29 13:00:00,98.0,436.0,13,2,False,False
2020-04-29 14:00:00,138.0,435.0,14,2,False,False
2020-04-29 15:00:00,156.0,658.0,15,2,False,False
2020-04-29 16:00:00,228.0,393.0,16,2,False,False
2020-04-29 17:00:00,324.0,386.0,17,2,False,False
2020-04-29 18:00:00,218.0,393.0,18,2,False,False
2020-04-29 19:00:00,76.0,430.0,19,2,False,False
2020-04-29 20:00:00,106.0,459.0,20,2,False,False
2020-04-29 21:00:00,196.0,456.0,21,2,False,False
2020-04-29 22:00:00,402.0,450.0,22,2,False,False
2020-04-29 23:00:00,266.0,350.0,23,2,False,False
2020-04-30 00:00:00,144.0,341.0,0,3,False,True
2020-04-30 01:00:00,234.0,400.0,1,3,False,True
2020-04-30 02:00:00,140.0,241.0,2,3,False,True
2020-04-30 03:00:00,288.0,176.0,3,3,False,True
2020-04-30 04:00:00,226.0,168.0,4,3,False,True
2020-04-30 05:00:00,88.0,160.0,5,3,False,True
2020-04-30 06:00:00,0.0,240.0,6,3,False,True
2020-04-30 07:00:00,54.0,432.0,7,3,False,True
2020-04-30 08:00:00,34.0,371.0,8,3,False,True
2020-04-30 09:00:00,104.0,385.0,9,3,False,True
2020-04-30 10:00:00,218.0,461.0,10,3,False,True
2020-04-30 11:00:00,224.0,498.0,11,3,False,True
2020-04-30 12:00:00,230.0,396.0,12,3,False,True
2020-04-30 13:00:00,314.0,337.0,13,3,False,True
2020-04-30 14:00:00,126.0,614.0,14,3,False,True
2020-04-30 15:00:00,216.0,446.0,15,3,False,True
2020-04-30 16:00:00,248.0,367.0,16,3,False,True
2020-04-30 17:00:00,152.0,395.0,17,3,False,True
2020-04-30 18:00:00,116.0,506.0,18,3,False,True
2020-04-30 19:00:00,96.0,562.0,19,3,False,True
2020-04-30 20:00:00,288.0,473.0,20,3,False,True
2020-04-30 21:00:00,416.0,374.0,21,3,False,True
2020-04-30 22:00:00,440.0,376.0,22,3,False,True
2020-04-30 23:00:00,440.0,270.0,23,3,False,True
2020-05-01 00:00:00,212.0,382.0,0,4,False,False
2020-05-01 01:00:00,156.0,333.0,1,4,False,False
2020-05-01 02:00:00,172.0,168.0,2,4,False,False
2020-05-01 03:00:00,116.0,198.0,3,4,False,False
2020-05-01 04:00:00,0.0,151.0,4,4,False,False
2020-05-01 05:00:00,8.0,149.0,5,4,False,False
2020-05-01 06:00:00,42.0,160.0,6,4,False,False
2020-05-01 07:00:00,30.0,232.0,7,4,False,False
2020-05-01 08:00:00,44.0,373.0,8,4,False,False
2020-05-01 09:00:00,96.0,417.0,9,4,False,False
2020-05-01 10:00:00,106.0,537.0,10,4,False,False
2020-05-01 11:00:00,194.0,467.0,11,4,False,False
2020-05-01 12:00:00,272.0,481.0,12,4,False,False
2020-05-01 13:00:00,328.0,519.0,13,4,False,False
2020-05-01 14:00:00,160.0,711.0,14,4,False,False
2020-05-01 15:00:00,208.0,451.0,15,4,False,False
2020-05-01 16:00:00,306.0,363.0,16,4,False,False
2020-05-01 17:00:00,144.0,374.0,17,4,False,False
2020-05-01 18:00:00,140.0,460.0,18,4,False,False
2020-05-01 19:00:00,310.0,475.0,19,4,False,False
2020-05-01 20:00:00,336.0,392.0,20,4,False,False
2020-05-01 21:00:00,316.0,370.0,21,4,False,False
2020-05-01 22:00:00,396.0,342.0,22,4,False,False
2020-05-01 23:00:00,228.0,517.0,23,4,False,False
2020-05-02 00:00:00,202.0,506.0,0,5,True,False
2020-05-02 01:00:00,112.0,205.0,1,5,True,False
2020-05-02 02:00:00,182.0,235.0,2,5,True,False
2020-05-02 03:00:00,174.0,191.0,3,5,True,False
2020-05-02 04:00:00,2.0,211.0,4,5,True,False
2020-05-02 05:00:00,0.0,172.0,5,5,True,False
2020-05-02 06:00:00,10.0,175.0,6,5,True,False
2020-05-02 07:00:00,144.0,223.0,7,5,True,False
2020-05-02 08:00:00,72.0,301.0,8,5,True,False
2020-05-02 09:00:00,74.0,336.0,9,5,True,False
2020-05-02 10:00:00,176.0,484.0,10,5,True,False
2020-05-02 11:00:00,78.0,438.0,11,5,True,False
2020-05-02 12:00:00,94.0,395.0,12,5,True,False
2020-05-02 13:00:00,300.0,534.0,13,5,True,False
2020-05-02 14:00:00,256.0,616.0,14,5,True,False
2020-05-02 15:00:00,238.0,381.0,15,5,True,False
2020-05-02 16:00:00,448.0,372.0,16,5,True,False
2020-05-02 17:00:00,394.0,570.0,17,5,True,False
2020-05-02 18:00:00,222.0,496.0,18,5,True,False
2020-05-02 19:00:00,78.0,411.0,19,5,True,False
2020-05-02 20:00:00,70.0,405.0,20,5,True,False
2020-05-02 21:00:00,130.0,381.0,21,5,True,False
2020-05-02 22:00:00,300.0,377.0,22,5,True,False
2020-05-02 23:00:00,260.0,536.0,23,5,True,False
2020-05-03 00:00:00,58.0,380.0,0,6,True,False
2020-05-03 01:00:00,48.0,200.0,1,6,True,False
2020-05-03 02:00:00,14.0,173.0,2,6,True,False
2020-05-03 03:00:00,0.0,156.0,3,6,True,False
2020-05-03 04:00:00,4.0,131.0,4,6,True,False
2020-05-03 05:00:00,0.0,151.0,5,6,True,False
2020-05-03 06:00:00,98.0,155.0,6,6,True,False
2020-05-03 07:00:00,194.0,199.0,7,6,True,False
2020-05-03 08:00:00,176.0,273.0,8,6,True,False
2020-05-03 09:00:00,112.0,445.0,9,6,True,False
2020-05-03 10:00:00,168.0,569.0,10,6,True,False
2020-05-03 11:00:00,224.0,539.0,11,6,True,False
2020-05-03 12:00:00,204.0,450.0,12,6,True,False
2020-05-03 13:00:00,378.0,603.0,13,6,True,False
2020-05-03 14:00:00,246.0,454.0,14,6,True,False
2020-05-03 15:00:00,292.0,328.0,15,6,True,False
2020-05-03 16:00:00,342.0,368.0,16,6,True,False
2020-05-03 17:00:00,370.0,367.0,17,6,True,False
2020-05-03 18:00:00,184.0,375.0,18,6,True,False
2020-05-03 19:00:00,128.0,462.0,19,6,True,False
2020-05-03 20:00:00,132.0,715.0,20,6,True,False
2020-05-03 21:00:00,164.0,442.0,21,6,True,False
2020-05-03 22:00:00,396.0,594.0,22,6,True,False
2020-05-03 23:00:00,280.0,399.0,23,6,True,False
2020-05-04 00:00:00,250.0,280.0,0,0,False,False
2020-05-04 01:00:00,180.0,248.0,1,0,False,False
2020-05-04 02:00:00,136.0,176.0,2,0,False,False
2020-05-04 03:00:00,0.0,152.0,3,0,False,False
2020-05-04 04:00:00,0.0,138.0,4,0,False,False
2020-05-04 05:00:00,0.0,152.0,5,0,False,False
2020-05-04 06:00:00,2.0,191.0,6,0,False,False
2020-05-04 07:00:00,20.0,314.0,7,0,False,False
2020-05-04 08:00:00,156.0,380.0,8,0,False,False
2020-05-04 09:00:00,216.0,523.0,9,0,False,False
2020-05-04 10:00:00,380.0,640.0,10,0,False,False
2020-05-04 11:00:00,496.0,639.0,11,0,False,False
2020-05-04 12:00:00,364.0,662.0,12,0,False,False
2020-05-04 13:00:00,200.0,355.0,13,0,False,False
2020-05-04 14:00:00,216.0,363.0,14,0,False,False
2020-05-04 15:00:00,232.0,426.0,15,0,False,False
2020-05-04 16:00:00,176.0,327.0,16,0,False,False
2020-05-04 17:00:00,54.0,346.0,17,0,False,False
2020-05-04 18:00:00,158.0,449.0,18,0,False,False
2020-05-04 19:00:00,234.0,492.0,19,0,False,False
2020-05-04 20:00:00,208.0,640.0,20,0,False,False
2020-05-04 21:00:00,380.0,543.0,21,0,False,False
2020-05-04 22:00:00,162.0,673.0,22,0,False,False
2020-05-04 23:00:00,176.0,335.0,23,0,False,False
2020-05-05 00:00:00,292.0,249.0,0,1,False,True
2020-05-05 01:00:00,384.0,237.0,1,1,False,True
2020-05-05 02:00:00,344.0,176.0,2,1,False,True
2020-05-05 03:00:00,24.0,159.0,3,1,False,True
2020-05-05 04:00:00,24.0,167.0,4,1,False,True
2020-05-05 05:00:00,0.0,163.0,5,1,False,True
2020-05-05 06:00:00,4.0,254.0,6,1,False,True
2020-05-05 07:00:00,16.0,382.0,7,1,False,True
2020-05-05 08:00:00,32.0,307.0,8,1,False,True
2020-05-05 09:00:00,74.0,325.0,9,1,False,True
2020-05-05 10:00:00,54.0,372.0,10,1,False,True
2020-05-05 11:00:00,352.0,543.0,11,1,False,True
2020-05-05 12:00:00,384.0,682.0,12,1,False,True
2020-05-05 13:00:00,300.0,393.0,13,1,False,True
2020-05-05 14:00:00,152.0,478.0,14,1,False,True
2020-05-05 15:00:00,224.0,489.0,15,1,False,True
2020-05-05 16:00:00,238.0,442.0,16,1,False,True
2020-05-05 17:00:00,134.0,329.0,17,1,False,True
2020-05-05 18:00:00,52.0,367.0,18,1,False,True
2020-05-05 19:00:00,104.0,468.0,19,1,False,True
2020-05-05 20:00:00,380.0,450.0,20,1,False,True
2020-05-05 21:00:00,496.0,480.0,21,1,False,True
2020-05-05 22:00:00,372.0,614.0,22,1,False,True
2020-05-05 23:00:00,282.0,335.0,23,1,False,True
2020-05-06 00:00:00,134.0,273.0,0,2,False,False
2020-05-06 01:00:00,192.0,306.0,1,2,False,False
2020-05-06 02:00:00,220.0,253.0,2,2,False,False
2020-05-06 03:00:00,8.0,140.0,3,2,False,False
2020-05-06 04:00:00,0.0,195.0,4,2,False,False
2020-05-06 05:00:00,0.0,156.0,5,2,False,False
2020-05-06 06:00:00,36.0,185.0,6,2,False,False
2020-05-06 07:00:00,76.0,309.0,7,2,False,False
2020-05-06 08:00:00,118.0,357.0,8,2,False,False
2020-05-06 09:00:00,82.0,359.0,9,2,False,False
2020-05-06 10:00:00,84.0,382.0,10,2,False,False
2020-05-06 11:00:00,290.0,553.0,11,2,False,False
2020-05-06 12:00:00,414.0,701.0,12,2,False,False
2020-05-06 13:00:00,248.0,333.0,13,2,False,False
2020-05-06 14:00:00,222.0,412.0,14,2,False,False
2020-05-06 15:00:00,350.0,366.0,15,2,False,False
2020-05-06 16:00:00,348.0,304.0,16,2,False,False
2020-05-06 17:00:00,320.0,453.0,17,2,False,False
2020-05-06 18:00:00,174.0,431.0,18,2,False,False
2020-05-06 19:00:00,346.0,426.0,19,2,False,False
2020-05-06 20:00:00,328.0,458.0,20,2,False,False
2020-05-06 21:00:00,372.0,463.0,21,2,False,False
2020-05-06 22:00:00,484.0,702.0,22,2,False,False
2020-05-06 23:00:00,176.0,390.0,23,2,False,False
2020-05-07 00:00:00,108.0,240.0,0,3,False,False
2020-05-07 01:00:00,196.0,221.0,1,3,False,False
2020-05-07 02:00:00,136.0,168.0,2,3,False,False
2020-05-07 03:00:00,0.0,146.0,3,3,False,False
2020-05-07 04:00:00,0.0,136.0,4,3,False,False
2020-05-07 05:00:00,0.0,144.0,5,3,False,False
2020-05-07 06:00:00,38.0,205.0,6,3,False,False
2020-05-07 07:00:00,70.0,297.0,7,3,False,False
2020-05-07 08:00:00,108.0,464.0,8,3,False,False
2020-05-07 09:00:00,162.0,576.0,9,3,False,False
2020-05-07 10:00:00,172.0,462.0,10,3,False,False
2020-05-07 11:00:00,302.0,491.0,11,3,False,False
2020-05-07 12:00:00,132.0,666.0,12,3,False,False
2020-05-07 13:00:00,60.0,359.0,13,3,False,False
2020-05-07 14:00:00,124.0,497.0,14,3,False,False
2020-05-07 15:00:00,176.0,430.0,15,3,False,False
2020-05-07 16:00:00,212.0,421.0,16,3,False,False
2020-05-07 17:00:00,200.0,300.0,17,3,False,False
2020-05-07 18:00:00,150.0,348.0,18,3,False,False
2020-05-07 19:00:00,318.0,387.0,19,3,False,False
2020-05-07 20:00:00,388.0,497.0,20,3,False,False
2020-05-07 21:00:00,420.0,496.0,21,3,False,False
2020-05-07 22:00:00,460.0,732.0,22,3,False,False
2020-05-07 23:00:00,188.0,523.0,23,3,False,False
2020-05-08 00:00:00,246.0,312.0,0,4,False,False
2020-05-08 01:00:00,302.0,233.0,1,4,False,False
2020-05-08 02:00:00,172.0,172.0,2,4,False,False
2020-05-08 03:00:00,32.0,159.0,3,4,False,False
2020-05-08 04:00:00,0.0,138.0,4,4,False,False
2020-05-08 05:00:00,0.0,152.0,5,4,False,False
2020-05-08 06:00:00,0.0,204.0,6,4,False,False
2020-05-08 07:00:00,36.0,322.0,7,4,False,False
2020-05-08 08:00:00,72.0,422.0,8,4,False,False
2020-05-08 09:00:00,100.0,521.0,9,4,False,False
2020-05-08 10:00:00,140.0,492.0,10,4,False,False
2020-05-08 11:00:00,196.0,456.0,11,4,False,False
2020-05-08 12:00:00,356.0,551.0,12,4,False,False
2020-05-08 13:00:00,236.0,432.0,13,4,False,False
2020-05-08 14:00:00,156.0,455.0,14,4,False,False
2020-05-08 15:00:00,260.0,451.0,15,4,False,False
2020-05-08 16:00:00,312.0,410.0,16,4,False,False
2020-05-08 17:00:00,320.0,421.0,17,4,False,False
2020-05-08 18:00:00,200.0,341.0,18,4,False,False
2020-05-08 19:00:00,252.0,365.0,19,4,False,False
2020-05-08 20:00:00,180.0,478.0,20,4,False,False
2020-05-08 21:00:00,202.0,464.0,21,4,False,False
2020-05-08 22:00:00,252.0,417.0,22,4,False,False
2020-05-08 23:00:00,362.0,528.0,23,4,False,False
2020-05-09 00:00:00,220.0,279.0,0,5,True,False
2020-05-09 01:00:00,164.0,334.0,1,5,True,False
2020-05-09 02:00:00,86.0,299.0,2,5,True,False
2020-05-09 03:00:00,246.0,174.0,3,5,True,False
2020-05-09 04:00:00,160.0,137.0,4,5,True,False
2020-05-09 05:00:00,0.0,159.0,5,5,True,False
2020-05-09 06:00:00,0.0,289.0,6,5,True,False
2020-05-09 07:00:00,12.0,244.0,7,5,True,False
2020-05-09 08:00:00,120.0,296.0,8,5,True,False
2020-05-09 09:00:00,114.0,381.0,9,5,True,False
2020-05-09 10:00:00,52.0,429.0,10,5,True,False
2020-05-09 11:00:00,94.0,418.0,11,5,True,False
2020-05-09 12:00:00,48.0,365.0,12,5,True,False
2020-05-09 13:00:00,194.0,536.0,13,5,True,False
2020-05-09 14:00:00,404.0,357.0,14,5,True,False
2020-05-09 15:00:00,464.0,381.0,15,5,True,False
2020-05-09 16:00:00,376.0,506.0,16,5,True,False
2020-05-09 17:00:00,372.0,343.0,17,5,True,False
2020-05-09 18:00:00,118.0,373.0,18,5,True,False
2020-05-09 19:00:00,88.0,457.0,19,5,True,False
2020-05-09 20:00:00,54.0,405.0,20,5,True,False
2020-05-09 21:00:00,178.0,408.0,21,5,True,False
2020-05-09 22:00:00,272.0,333.0,22,5,True,False
2020-05-09 23:00:00,300.0,468.0,23,5,True,False
2020-05-10 00:00:00,280.0,311.0,0,6,True,False
2020-05-10 01:00:00,220.0,196.0,1,6,True,False
2020-05-10 02:00:00,20.0,159.0,2,6,True,False
2020-05-10 03:00:00,32.0,132.0,3,6,True,False
2020-05-10 04:00:00,166.0,185.0,4,6,True,False
2020-05-10 05:00:00,178.0,176.0,5,6,True,False
2020-05-10 06:00:00,0.0,155.0,6,6,True,False
2020-05-10 07:00:00,0.0,247.0,7,6,True,False
2020-05-10 08:00:00,20.0,295.0,8,6,True,False
2020-05-10 09:00:00,68.0,465.0,9,6,True,False
2020-05-10 10:00:00,92.0,505.0,10,6,True,False
2020-05-10 11:00:00,172.0,400.0,11,6,True,False
2020-05-10 12:00:00,224.0,315.0,12,6,True,False
2020-05-10 13:00:00,300.0,551.0,13,6,True,False
2020-05-10 14:00:00,364.0,623.0,14,6,True,False
2020-05-10 15:00:00,452.0,411.0,15,6,True,False
2020-05-10 16:00:00,340.0,298.0,16,6,True,False
2020-05-10 17:00:00,232.0,379.0,17,6,True,False
2020-05-10 18:00:00,118.0,475.0,18,6,True,False
2020-05-10 19:00:00,186.0,489.0,19,6,True,False
2020-05-10 20:00:00,192.0,457.0,20,6,True,False
2020-05-10 21:00:00,322.0,490.0,21,6,True,False
2020-05-10 22:00:00,396.0,536.0,22,6,True,False
2020-05-10 23:00:00,270.0,273.0,23,6,True,False
2020-05-11 00:00:00,248.0,348.0,0,0,False,False
2020-05-11 01:00:00,228.0,225.0,1,0,False,False
2020-05-11 02:00:00,144.0,240.0,2,0,False,False
